time,open,high,low,close,MA
2009-03-02,27.12,31.46001,25.6301,30.32001,34.35000333333332
2009-04-01,29.94,34.89999,29.78999,34.28,33.10778
2009-05-01,34.28,35.5,32.96001,35.38,31.914446666666663
2009-06-01,35.73,37.23,34.77,36.38,31.633335555555547
2009-07-01,36.53999,40.17999,34.3,39.45,32.362224444444436
2009-08-03,39.85001,41.08,38.46001,40.03,33.57444666666666
2009-09-01,39.87,43.17,39.02,42.25,34.96444555555555
2009-10-01,42.11,43.82001,40.72,40.96001,36.28666888888888
2009-11-02,41.00999,44.64999,40.64,43.56,38.06778
2009-12-01,43.88,46.3,43.32001,45.75,39.78222333333333
2010-01-04,46.32001,46.64,42.63,42.78999,40.727777777777774
2010-02-01,42.91,45.05,42.12,44.75999,41.769998888888885
2010-03-01,44.95,48.60001,44.95,48.16,43.07888777777777
2010-04-01,48.34,50.64999,47.78999,49.2375,44.16638777777777
2010-05-03,49.42999,50.17,41.55,45.60001,44.78527777777777
2010-06-01,45.45,47.67999,42.64,42.71001,44.836389999999994
2010-07-01,42.82001,46.72,41.77,45.81,45.37527777777777
2010-08-02,46.38,47.19,42.97,43.46001,45.36416777777777
2010-09-01,44.10001,49.84,44.07001,49.07001,45.73305777777777
2010-10-01,49.46001,52.49001,48.2,52.17999,46.77639111111111
2010-11-01,52.38,54.0401,50.85001,52.08501,47.590282222222214
2010-12-01,52.87,54.96001,52.84,54.46001,48.29028333333333
2011-01-03,54.959,57.35001,54.92,56,49.04167222222222
2011-02-01,56.4194,59.03999,56.13,57.76891,50.39377222222222
2011-03-01,57.99001,58.36501,53.77,57.42999,52.029325555555545
2011-04-01,57.72,59.28999,55.32001,59.08,53.50376999999999
2011-05-02,59.19,59.34,56.47,58.36,55.15932444444443
2011-06-01,58.22,58.36,53.61501,57.05,56.04598999999999
2011-07-01,57.10001,59.83,56.87,58,56.69265777777777
2011-08-01,58.67,58.82001,49.92999,55.06,57.023212222222206
2011-09-01,55.21001,57.35001,51.91,52.49001,56.80432333333332
2011-10-03,52.03999,59.2,50.095,57.95,57.02099
2011-11-01,56.56,58.98,52.87,56.39,56.867777777777775
2011-12-01,56.37,57.62,54.17,55.83,56.69000111111111
2012-01-03,56.91,60.86,56.56,60.53,56.85111222222221
2012-02-01,60.85001,64.96001,60.66,64.41,57.52333444444443
2012-03-01,64.66,68.50999,63.23,67.55,58.6900011111111
2012-04-02,67.46001,68.55,64.45,66.75999,59.66333333333333
2012-05-01,66.67999,67.63,60.75999,62.06,60.4411111111111
2012-06-01,60.97,64.57001,60.03999,64.16,61.737776666666655
2012-07-02,64.23,65.31,61.86,64.8,62.49888777777777
2012-08-01,65.25,68.88,63.91,68.16,63.80666555555555
2012-09-04,68.03,70.58,67.42,68.57001,65.22222222222223
2012-10-01,68.89999,69.8,64.64999,64.95,65.71333333333332
2012-11-01,65.32001,66.21001,61.31,65.8,65.86777777777777
2012-12-03,66.32001,66.75999,63.58,65.1301,65.5989
2013-01-02,66.69,67.78999,66.17,66.87,65.61112333333332
2013-02-01,67.34,68.25999,65.96001,67.10001,66.17112444444444
2013-03-01,66.86,69.06,66.53999,68.97,66.70556888888888
2013-04-01,69.00999,70.73,66.88,70.72,67.36334666666667
2013-05-01,70.71001,74.95,70.25,73.25,67.92890222222222
2013-06-03,73.31,73.82001,69.14999,71.27,68.22890111111111
2013-07-01,71.75999,76.2099,71.35001,75.77,69.43112333333333
2013-08-01,76.3,77.28,74.96001,75.47,70.50556777777778
2013-09-03,76.10001,79.685,75.53999,78.88,72.03333444444445
2013-10-01,78.87,83.485,76.35001,82.79,73.80222333333334
2013-11-01,83.04,85.84,81.37,85.73,75.87222222222223
2013-12-02,85.83,87.96,84.05,87.96,77.98222222222223
2014-01-02,87.55,89,84.76,86.27,79.71000000000002
2014-02-03,86.14,90.96,83.74,90.34,81.6088888888889
2014-03-03,89.48,91.36,86.4,87.67,83.43111111111114
2014-04-01,88.1,89.68,83.28,87.39,84.72222222222224
2014-05-01,87.53,91.45,85.53,91.31,86.48222222222223
2014-06-02,91.43,94.14,90.64,93.91,88.15222222222224
2014-07-01,94.21,97.51,93.63,95.02,89.51111111111112
2014-08-01,94.83,99.9141,93.885,99.78,91.07222222222224
2014-09-02,100.04,100.5646,97.7,98.79,92.27555555555557
2014-10-01,98.54,101.75,90.24,101.4,93.95666666666668
2014-11-03,101.53,106.245,100.67,106.01,95.69777777777779
2014-12-01,105.72,105.9199,99.92,103.25,97.4288888888889
2015-01-02,103.76,104.58,99.36,101.1,98.95222222222223
2015-02-02,101.33,108.94,99.75,108.4,100.85111111111111
2015-03-02,108.61,109.42,104.24,105.6,102.14999999999999
2015-04-01,105.6,111.16,104.34,107.63,103.5511111111111
2015-05-01,108.05,111.08,105.995,110.05,104.69222222222221
2015-06-01,110.64,111.13,106.64,107.07,105.61222222222221
2015-07-01,108.13,114.39,105.83,111.95,106.78444444444443
2015-08-03,111.97,113,84.74,104.31,106.59555555555555
2015-09-01,101.71,108.725,98.75,101.76,106.42999999999999
2015-10-01,101.94,114.08,100.48,113.33,107.78888888888888
2015-11-02,113.63,115.47,109.48,114.02,108.41333333333333
2015-12-01,114.475,115.75,109.38,111.86,109.10888888888888
2016-01-04,109.43,110.18,97.25,104.13,108.71999999999998
2016-02-01,103.62,104.8,94.84,102.5,107.8811111111111
2016-03-01,103.45,110.04,103.16,109.2,108.11777777777776
2016-04-01,108.58,111.44,104.88,105.72,107.42555555555553
2016-05-02,105.97,110.51,104.4,110.34,108.09555555555555
2016-06-01,110,110.75,101.75,107.54,108.73777777777777
2016-07-01,107.49,115.54,106.57,115.23,108.94888888888887
2016-08-01,115.31,118.0095,114.22,116.44,109.21777777777777
2016-09-01,116.48,119.22,113.63,118.72,109.97999999999999
2016-10-03,118.53,119.66,115.94,116.99,111.40888888888888
2016-11-01,117.19,119.51,113.45,117.5,113.07555555555555
2016-12-01,117.46,121.52,115.22,118.48,114.10666666666664
2017-01-03,119.31,125.9211,118.89,124.57,116.2011111111111
2017-02-01,125.42,130.7,124.86,130.02,118.38777777777779
2017-03-01,130.81,132.74,129.4,132.38,121.14777777777778
2017-04-03,132.48,136.34,130.38,135.99,123.45444444444443
2017-05-01,136.46,141.84,135.87,141.29,126.21555555555557
2017-06-01,141.57,143.9,136.25,137.64,128.31777777777776
2017-07-03,138.25,145.96,135.8,143.23,131.23333333333332
2017-08-01,143.7,146.21,140.18,146.2,134.42222222222222
2017-09-01,146.36,146.59,142.1,145.45,137.4188888888889
2017-10-02,145.67,152.37,144.93,152.15,140.48333333333332
2017-11-01,152.75,156.69,150.77,155.15,143.27555555555557
2017-12-01,154.19,158.77,152.06,155.76,145.87333333333333
2018-01-02,156.5,170.952,156.17,169.4,149.58555555555554
2018-02-01,168.12,170.73,150.125,167.21,152.46555555555557
2018-03-01,167.29,175.21,156.04,160.13,154.96444444444444
2018-04-02,159,167,153.88,160.94,156.9322222222222
2018-05-01,160.52,171.2,159.22,170.07,159.58444444444442
2018-06-01,170.88,177.98,169.17,171.65,162.49555555555554
2018-07-02,170.04,182.93,169.67,176.45,165.19555555555553
2018-08-01,176.87,187.5199,175.79,186.65,168.69555555555553
2018-09-04,186.1,186.49,180.44,185.79,172.03222222222217
2018-10-01,186.82,187.53,160.09,169.82,172.07888888888886
2018-11-01,170.08,175.58,157.13,169.37,172.31888888888886
